사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,stars_vote_num,n_reviews,n_stars
일품양평해장국봉개점,한식,영업,제주특별자치도 제주시 봉개동 1354-1 (동부관광도로542) ,"제주특별자치도 제주시 번영로 546 (봉개동,(동부관광도로542))",0,3.4,5,147,4.08
해장연포,한식,영업,제주특별자치도 제주시 일도이동 110-8번지 (남광로171) ,"제주특별자치도 제주시 남광로 125 (일도이동,(남광로171))",4,3.0,5,77,4.22
백가네,한식,영업,제주특별자치도 제주시 이도이동 1175-4번지 (번영2로13) ,"제주특별자치도 제주시 동광로6길 9 (이도이동,(번영2로13))",4,4.3,27,161,4.48
종달해녀의집,해산물,영업,제주특별자치도 제주시 구좌읍 종달리 478-14 (1층) ,제주특별자치도 제주시 구좌읍 해맞이해안로 2276,17,4.4,48,180,4.35
파라바베큐,호프,영업,제주특별자치도 제주시 이도일동 1252-6번지 ,제주특별자치도 제주시 동광로 19 (이도일동),9,4.1,13,115,4.41
종로3가,한식,영업,제주특별자치도 제주시 삼도이동 20-9번지 (북성로9) ,"제주특별자치도 제주시 북성로 5 (삼도이동,(북성로9))",1,4.5,17,191,4.29
통김치찌개,한식,영업,제주특별자치도 제주시 노형동 943번지 ,"제주특별자치도 제주시 원노형10길 20, 1층 105호 (노형동)",6,3.9,7,144,4.33
탐라요정신제주점,호프,영업,제주특별자치도 제주시 연동 273-32 ,"제주특별자치도 제주시 연동7길 31, 2층 (연동)",5,0.0,0,72,4.28
세안아구찜,한식,영업,제주특별자치도 제주시 연동 295-9번지 (사장4로16) ,"제주특별자치도 제주시 신대로20길 12 (연동,(사장4로16))",1,4.3,8,104,4.31
석촌,한식,영업,제주특별자치도 제주시 삼도이동 1182 (맛고을길53) ,"제주특별자치도 제주시 중앙로2길 33 (삼도이동,(맛고을길53))",1,3.0,9,53,4.03
일빈관,한식,영업,제주특별자치도 제주시 한림읍 한림리 937-4 ,제주특별자치도 제주시 한림읍 한림상로 109,12,4.4,19,100,4.28
가담국수,한식,영업,제주특별자치도 제주시 노형동 1044-10번지 ,제주특별자치도 제주시 월랑로10길 21 (노형동),18,4.6,25,205,4.16
원풍해장국,한식,영업,제주특별자치도 제주시 조천읍 함덕리 4155-6번지 ,제주특별자치도 제주시 조천읍 함덕24길 6-6,1,4.2,6,84,4.34
학사,한식,영업,제주특별자치도 제주시 용담일동 135-9번지 137호,"제주특별자치도 제주시 서문로4길 13-2, 137호 (용담일동)",2,5.0,1,69,4.35
송탄부대찌개집,한식,영업,제주특별자치도 제주시 연동 292-49번지 ,제주특별자치도 제주시 신대로12길 11 (연동),16,3.9,15,152,4.44
스시황,일식,영업,제주특별자치도 제주시 노형동 1044-1번지 ,제주특별자치도 제주시 월랑로12길 22 (노형동),7,4.4,8,55,4.59
참맛나흑돼지,고기,영업,제주특별자치도 제주시 연동 291-50 ,제주특별자치도 제주시 신대로8길 29 (연동),11,4.3,32,89,4.39
노형호수,한식,영업,제주특별자치도 제주시 노형동 1070-10번지 (월랑1로43) ,"제주특별자치도 제주시 월랑로4길 31 (노형동,(월랑1로43))",4,3.4,7,165,4.26
거제도횟집,해산물,영업,제주특별자치도 제주시 건입동 1435-2번지 ,제주특별자치도 제주시 서부두길 26 (건입동),9,2.0,11,72,4.25
산내들,한식,영업,제주특별자치도 제주시 오라일동 2444-21번지 ,제주특별자치도 제주시 서광로4길 16 (오라일동),2,4.2,12,134,4.73
대우정,한식,영업,제주특별자치도 제주시 삼도일동 569-27 (서사로216) ,"제주특별자치도 제주시 서사로 152 (삼도일동,(서사로216))",108,2.8,52,795,4.28
미진식당,한식,영업,제주특별자치도 제주시 한림읍 한림리 1328-16번지 ,제주특별자치도 제주시 한림읍 한림해안로 145-1,6,4.3,20,91,4.36
윤가네뼈다귀,한식,영업,제주특별자치도 제주시 화북일동 2154-11번지 ,제주특별자치도 제주시 화남로 53 (화북일동),0,5.0,1,63,4.14
수목원,고기,영업,제주특별자치도 제주시 연동 1531 (과원1로35) ,"제주특별자치도 제주시 연화로 57 (연동,(과원1로35))",10,3.8,4,94,4.47
비에이치씨인제점,호프,영업,제주특별자치도 제주시 일도이동 48-8 ,제주특별자치도 제주시 고마로 129 (일도이동),0,5.0,2,135,4.36
베지근국수,한식,영업,제주특별자치도 제주시 일도일동 1482-1 ,"제주특별자치도 제주시 동문로 6-8, 1층 (일도일동)",7,4.0,1,116,4.48
성심각,중식,영업,제주특별자치도 제주시 도남동 66-15번지 ,제주특별자치도 제주시 도남로15길 4-6 (도남동),5,2.0,4,170,4.46
해상,일식,영업,제주특별자치도 제주시 이도이동 409-6 (연삼로525) ,"제주특별자치도 제주시 연삼로 507 (이도이동,(연삼로525))",1,4.3,4,106,4.31
태선,고기,영업,제주특별자치도 제주시 이도일동 1708-1번지 ,제주특별자치도 제주시 중앙로23길 2 (이도일동),18,3.9,23,230,4.37
에니스케리,카페,영업,제주특별자치도 제주시 한림읍 협재리 1731 ,제주특별자치도 제주시 한림읍 한림로 361,6,4.8,5,204,4.78
대봉,한식,영업,제주특별자치도 제주시 외도일동 405-6번지 (연도로683) ,"제주특별자치도 제주시 일주서로 7330 (외도일동,(연도로683))",3,4.7,6,58,4.35
산과들,한식,영업,제주특별자치도 제주시 이도이동 1174-20번지 (번영2로5) ,"제주특별자치도 제주시 동광로6길 3 (이도이동,(번영2로5))",4,5.0,2,98,4.11
화룡양꼬치,고기,영업,제주특별자치도 제주시 연동 283-8번지 ,제주특별자치도 제주시 신대로16길 40 (연동),11,5.0,9,132,4.49
용두성,한식,영업,제주특별자치도 제주시 용담이동 481-52 (용두암공원길18) ,"제주특별자치도 제주시 용두암길 18 (용담이동,(용두암공원길18))",8,3.4,5,179,4.1
홍림관,한식,영업,제주특별자치도 제주시 애월읍 하귀1리 1384-41번지 ,제주특별자치도 제주시 애월읍 하귀1리 1384-41번지 ,19,4.0,22,60,4.63
오월수산장어집,한식,영업,제주특별자치도 제주시 연동 282-27 ,제주특별자치도 제주시 신대로12길 35 (연동),10,4.7,7,92,4.41
해원앙,한식,영업,제주특별자치도 제주시 이도이동 387-2 ,제주특별자치도 제주시 연삼로 457-1 (이도이동),11,3.1,9,163,4.29
촘맛고을,한식,영업,제주특별자치도 제주시 이도이동 1174-19번지 (번영2로3) ,"제주특별자치도 제주시 동광로6길 1 (이도이동,(번영2로3))",2,4.9,8,74,4.57
나니와,호프,영업,제주특별자치도 제주시 연동 252-40번지 ,제주특별자치도 제주시 연동3길 36 (연동),82,3.1,8,179,4.29
청호정,한식,영업,제주특별자치도 제주시 연동 291-119 ,제주특별자치도 제주시 신대로10길 10 (연동),8,4.3,6,112,4.5
만강홍,중식,영업,제주특별자치도 제주시 한림읍 한림리 1390-5 ,제주특별자치도 제주시 한림읍 한림로 634,9,3.6,10,53,4.54
북경반점,중식,영업,제주특별자치도 제주시 이도일동 1690-9번지 ,"제주특별자치도 제주시 전농로 117, 2,3층 (이도일동)",11,2.8,8,195,4.23
토대력올레점,호프,영업,제주특별자치도 제주시 이도이동 408-6 ,제주특별자치도 제주시 고마로 136 (이도이동),2,3.0,1,81,4.28
점주,한식,영업,제주특별자치도 제주시 용담일동 135-9번지 127호(서문시장길22) ,"제주특별자치도 제주시 서문로4길 13-2 (용담일동,127호(서문시장길22))",0,0.0,0,84,4.23
전라도식당,한식,영업,제주특별자치도 제주시 연동 274-6번지 ,제주특별자치도 제주시 신광로 75 (연동),3,4.3,6,81,4.24
옹포별장가든,한식,영업,제주특별자치도 제주시 한림읍 옹포리 314-2 ,제주특별자치도 제주시 한림읍 한림상로 24,24,4.4,27,419,4.53
비비큐신제주연동점,호프,영업,제주특별자치도 제주시 연동 285-9번지 ,"제주특별자치도 제주시 신대로20길 34, 1층 (연동)",1,3.0,4,101,4.12
유달산,해산물,영업,제주특별자치도 제주시 건입동 1395번지 ,제주특별자치도 제주시 중앙로1길 16 (건입동),0,3.9,8,96,4.16
금화정육식당,고기,영업,제주특별자치도 제주시 연동 2318-1번지 ,제주특별자치도 제주시 도령로11길 23 (연동),14,4.0,18,137,4.35
연예인,중식,영업,제주특별자치도 제주시 연동 291-26번지 ,제주특별자치도 제주시 삼무로11길 36 (연동),14,4.7,3,112,4.36
재벌,한식,영업,제주특별자치도 제주시 연동 1965-4번지 신광아파트106호(성신4로9) ,"제주특별자치도 제주시 도령로7길 20 (연동,신광아파트106호(성신4로9))",161,2.1,200,409,4.11
24시뼈다귀탕,한식,영업,제주특별자치도 제주시 이도일동 1252-5 ,"제주특별자치도 제주시 동광로 19-1, 1층 (이도일동)",4,2.8,8,264,4.22
앞뱅디,한식,영업,제주특별자치도 제주시 연동 324-1 ,제주특별자치도 제주시 선덕로 32 (연동),0,0.0,0,563,4.37
유일,중식,영업,제주특별자치도 제주시 이도이동 1176-25번지 ,제주특별자치도 제주시 광양7길 13 (이도이동),41,3.2,41,186,4.22
도원춘,중식,영업,제주특별자치도 제주시 한림읍 한림리 1232-2 ,"제주특별자치도 제주시 한림읍 명랑로 15, 1층",5,2.8,12,186,4.13
함흥면옥,한식,영업,제주특별자치도 제주시 일도일동 1418-1 ,제주특별자치도 제주시 관덕로 43 (일도일동),12,3.0,13,104,4.22
보영반점,중식,영업,제주특별자치도 제주시 한림읍 한림리 1305-16 ,제주특별자치도 제주시 한림읍 한림로 692-1,12,2.5,40,285,4.21
소라,해산물,영업,제주특별자치도 제주시 건입동 1319-87번지 ,"제주특별자치도 제주시 서부두길 18-2, 1~3층 (건입동)",7,3.2,12,127,4.02
유명야시장,해산물,영업,제주특별자치도 제주시 건입동 1319-82 ,제주특별자치도 제주시 서부두길 6 (건입동),3,1.0,2,83,3.72
오뚜기,한식,영업,제주특별자치도 제주시 용담일동 242-10번지 ,제주특별자치도 제주시 용남길 27 (용담일동),2,4.6,10,55,4.59
제일식당,한식,영업,제주특별자치도 제주시 추자면 대서리 8-4번지 ,제주특별자치도 제주시 추자면 추자로 16-2,6,4.0,8,88,4.42
송림반점,중식,영업,제주특별자치도 제주시 삼도이동 857번지 ,제주특별자치도 제주시 삼도이동 857번지 ,104,3.4,65,391,4.21
한라,한식,영업,제주특별자치도 제주시 이도이동 1176-116번지 ,제주특별자치도 제주시 광양9길 19 (이도이동),28,3.9,33,113,4.52
이층,한식,영업,제주특별자치도 제주시 한림읍 한림리 1323-18번지 ,제주특별자치도 제주시 한림읍 사가길 20,0,0.0,0,126,4.62
낭푼이닭한마리,호프,영업,제주특별자치도 제주시 이도이동 1180-5 ,제주특별자치도 제주시 광양13길 6-4 (이도이동),7,4.8,5,76,4.23
도리골토종닭,한식,영업,제주특별자치도 제주시 조천읍 교래리 230번지 ,제주특별자치도 제주시 조천읍 남조로 1772-8,10,4.9,8,88,4.48
해장길,한식,영업,제주특별자치도 제주시 연동 292-91 (1층) ,"제주특별자치도 제주시 신대로12길 7, 1층 (연동)",7,4.5,21,121,4.58
사랑식당,한식,영업,제주특별자치도 제주시 한경면 신창리 460-2번지 ,제주특별자치도 제주시 한경면 두신로 46,7,4.4,48,113,4.48
초원식당,한식,영업,제주특별자치도 제주시 조천읍 함덕리 954-35 ,제주특별자치도 제주시 조천읍 신북로 598,77,3.0,7,128,4.61
미송식탁,한식,영업,제주특별자치도 제주시 연동 291-26 ,제주특별자치도 제주시 삼무로11길 36 (연동),32,3.4,11,137,4.43
대부,한식,영업,제주특별자치도 제주시 화북일동 2171번지 (선반로83) ,"제주특별자치도 제주시 선반로 83 (화북일동,(선반로83))",9,4.5,2,76,4.52
홍성원,중식,영업,제주특별자치도 제주시 구좌읍 세화리 1521-14번지 ,제주특별자치도 제주시 구좌읍 구좌로 33-9,10,4.2,34,103,4.05
연정,한식,영업,제주특별자치도 제주시 연동 256 ,제주특별자치도 제주시 신광로10길 29 (연동),121,1.9,103,604,3.8
혼섬용담점,고기,영업,제주특별자치도 제주시 용담이동 357-37번지 ,제주특별자치도 제주시 흥운길 10 (용담이동),6,4.2,10,117,4.37
미풍정식당,한식,영업,제주특별자치도 제주시 삼도이동 143-5번지 ,제주특별자치도 제주시 중앙로14길 11 (삼도이동),3,3.5,12,102,4.68
24시얼큰시원생고기김치찌개노형점,고기,영업,제주특별자치도 제주시 노형동 1283-1 (수덕5로7) ,"제주특별자치도 제주시 수덕5길 5 (노형동,(수덕5로7))",5,4.7,9,220,4.33
달빛무리,한식,영업,제주특별자치도 제주시 연동 291-134번지 ,제주특별자치도 제주시 삼무로3길 18 (연동),0,0.0,0,96,4.29
루스트플레이스인제점,호프,영업,제주특별자치도 제주시 일도이동 409-7번지 ,제주특별자치도 제주시 고마로 103 (일도이동),2,2.1,9,355,4.34
넉둥베기고사리육개장,한식,영업,제주특별자치도 제주시 용담일동 306-5 ,"제주특별자치도 제주시 서문로 9-1, 1층 (용담일동)",22,3.8,92,924,4.61
미스터스위츠,한식,영업,제주특별자치도 제주시 용담일동 2825-8 (호수2로13) ,"제주특별자치도 제주시 서광로5길 9 (용담일동,(호수2로13))",18,5.0,12,176,4.93
감수촌,한식,영업,제주특별자치도 제주시 삼양이동 2135-5번지 ,"제주특별자치도 제주시 지석13길 7, 1층 (삼양이동)",3,4.1,12,71,4.31
항구식당,한식,영업,제주특별자치도 제주시 한림읍 한림리 1328-11번지 ,제주특별자치도 제주시 한림읍 한림해안로 144,5,3.9,7,79,4.17
숙경식당,한식,영업,제주특별자치도 제주시 구좌읍 세화리 1521-1 ,제주특별자치도 제주시 구좌읍 구좌로 33-7,17,3.7,12,86,4.47
아일랜드스톤,호프,영업,제주특별자치도 제주시 이도이동 1768-29번지 ,제주특별자치도 제주시 신성로13길 15 (이도이동),3,3.5,8,61,4.64
아서원,중식,영업,제주특별자치도 제주시 삼도일동 804-5번지 (충효1로6) ,"제주특별자치도 제주시 서사로6길 2, 1층 (삼도일동)",14,4.2,26,223,4.4
달마,일식,영업,제주특별자치도 제주시 일도일동 1220-2번지 (해직로43) ,"제주특별자치도 제주시 중앙로7길 25 (일도일동,(해직로43))",25,4.5,34,176,4.52
바다사랑추억,한식,영업,제주특별자치도 제주시 애월읍 하귀2리 2740 ,제주특별자치도 제주시 애월읍 애월해안로 869,35,3.4,5,130,4.1
메로,한식,영업,제주특별자치도 제주시 이도이동 1142-1번지 ,제주특별자치도 제주시 광양13길 34 (이도이동),14,4.5,11,101,4.61
삼영식당,한식,영업,제주특별자치도 제주시 애월읍 중엄리 705-2번지 ,제주특별자치도 제주시 애월읍 중엄리 705-2번지 ,19,4.6,42,184,4.49
보경,고기,영업,제주특별자치도 제주시 용담이동 358-23 (용운로38) ,"제주특별자치도 제주시 흥운길 18 (용담이동,(용운로38))",1,3.2,12,66,4.09
베이스노트,한식,영업,제주특별자치도 제주시 연동 322-10번지 ,"제주특별자치도 제주시 선덕로5길 21, 1층 (연동)",2,4.8,4,158,4.36
포동정식,한식,영업,제주특별자치도 제주시 연동 302-11 ,"제주특별자치도 제주시 문송길 18, 1층 (연동)",11,3.7,7,141,4.26
