사업장명,업종구분소분류,상세영업상태명,소재지전체주소,도로명전체주소,Reviews,stars,n_reviews,n_stars,소재지,법정동,위도,경도
콩창고,한식,영업,제주특별자치도 제주시 한림읍 동명리 2086-1 ,"제주특별자치도 제주시 한림읍 명월성로 55, 1층",11,4.7,97,4.33,제주시,한림,33.4039407552516, 126.263828245081
옛날통닭닭치고족치고함덕,호프,영업,제주특별자치도 제주시 조천읍 함덕리 72-81 ,"제주특별자치도 제주시 조천읍 함와로 54, 1층",6,3.3,248,4.71,제주시,조천,33.5353120508539, 126.675351214331
소확행,한식,영업,제주특별자치도 제주시 이도이동 1176-23 ,"제주특별자치도 제주시 동광로 12, 1층 (이도이동)",9,4.8,59,4.51,제주시,제주,33.5011123878547, 126.53050418192
순옥이네명가함덕,한식,영업,제주특별자치도 제주시 조천읍 함덕리 272-77 ,"제주특별자치도 제주시 조천읍 함덕로 6, 1층",0,0.0,1287,4.33,제주시,조천,33.5405733157848, 126.673951050974
오례밥집,고기,영업,제주특별자치도 제주시 조천읍 함덕리 1752-2 에덴빌리지2차 ,"제주특별자치도 제주시 조천읍 조천우회로 527, 202동 1층 102호 (에덴빌리지2차)",0,0.0,98,4.73,제주시,조천,33.5304131483717, 126.664757798224
동광회센타,해산물,영업,제주특별자치도 제주시 일도이동 74-2 ,"제주특별자치도 제주시 연삼로 544, 1층 (일도이동)",46,3.0,60,4.34,제주시,제주,33.5022478569421, 126.547170650306
새미언덕,한식,영업,제주특별자치도 제주시 회천동 2219-5 ,"제주특별자치도 제주시 중산간동로 188-6, 1층 (회천동)",6,4.9,180,4.38,제주시,제주,33.5017150910006, 126.610419683084
역전할머니맥주일도,호프,영업,제주특별자치도 제주시 일도이동 416-7 그랑펠리스 ,"제주특별자치도 제주시 천수로9길 1, 1층 (일도이동, 그랑펠리스)",6,5.0,129,4.52,제주시,제주,33.5046822718173, 126.542294581329
평산제면소,일식,영업,제주특별자치도 제주시 한경면 신창리 461-1 ,"제주특별자치도 제주시 한경면 두신로 42, 1층",0,0.0,129,4.59,제주시,한경,33.3468367296337, 126.18303129587
달세뇨아빠의레스토랑,경양식,영업,제주특별자치도 제주시 조천읍 대흘리 1778-1 ,"제주특별자치도 제주시 조천읍 함대로 520, 1층",13,4.3,73,4.57,제주시,조천,33.4998751575825, 126.659260823575
노가리앤비어삼화지구,호프,영업,제주특별자치도 제주시 도련일동 1939-3 ,"제주특별자치도 제주시 건주로4길 10-4, 1층 (도련일동)",3,2.5,100,4.52,제주시,제주,33.5164407964456, 126.579894802367
돈삼겹한라,고기,영업,제주특별자치도 제주시 연동 1526-1 ,"제주특별자치도 제주시 연화로 51, 1층 (연동)",2,2.8,131,4.29,제주시,제주,33.4771778352435, 126.487417669173
제주우드펍,호프,영업,제주특별자치도 제주시 도두이동 706-7 ,"제주특별자치도 제주시 서해안로 348-1, 1층 (도두이동)",17,4.0,121,4.62,제주시,제주,33.5102370210741, 126.482344722783
호야네집,한식,영업,제주특별자치도 제주시 연동 1512-2 ,"제주특별자치도 제주시 연화로1길 6-1, 1층 (연동)",21,4.2,71,4.7,제주시,제주,33.4784850261837, 126.487955873671
비자향,한식,영업,제주특별자치도 제주시 구좌읍 평대리 3204-3 ,"제주특별자치도 제주시 구좌읍 비자림로 2270, 1층",22,4.7,235,4.65,제주시,구좌,33.496043178347, 126.811441769452
더회전훠궈,중식,영업,제주특별자치도 제주시 노형동 917-10 ,"제주특별자치도 제주시 노연로 55, 2층 (노형동)",29,4.6,153,4.37,제주시,제주,33.4862257348267, 126.486081164796
하효소머리국밥,한식,영업,제주특별자치도 제주시 아라일동 6134-4 ,"제주특별자치도 제주시 인다4길 4, 1층 (아라일동)",1,4.5,80,4.66,제주시,제주,33.4741294514335, 126.548703178194
돌담통닭,호프,영업,제주특별자치도 제주시 구좌읍 세화리 1-15 ,"제주특별자치도 제주시 구좌읍 해녀박물관길 33-1, 1층",26,4.3,224,4.66,제주시,구좌,33.5237728622221, 126.862182993733
카페결,카페,영업,제주특별자치도 제주시 우도면 연평리 1289 ,"제주특별자치도 제주시 우도면 하고수길 64, B동 1~2층",11,5.0,156,4.39,제주시,우도,33.5127711798425, 126.956905312434
카페조아,카페,영업,제주특별자치도 제주시 오라삼동 2912-5 ,"제주특별자치도 제주시 연오로 39, 2층 (오라삼동)",11,4.7,58,4.28,제주시,제주,33.4898105659517, 126.502050330433
카페보리다,카페,영업,제주특별자치도 제주시 이도이동 1055 스마트빌라 ,"제주특별자치도 제주시 오복1길 17, 1층 100호 (이도이동, 스마트빌라)",12,4.4,98,4.68,제주시,제주,33.4966476062817, 126.533534717994
에머이,외국요리,영업,제주특별자치도 제주시 아라일동 6110-8 ,"제주특별자치도 제주시 인다3길 8-2, 2층 (아라일동)",11,3.9,84,4.51,제주시,제주,33.4768422773902, 126.54887954188
우도돌담집,분식,영업,제주특별자치도 제주시 우도면 연평리 962 ,"제주특별자치도 제주시 우도면 우도해안길 472, 1층",23,3.7,197,4.53,제주시,우도,33.5171980248962, 126.949233387053
월령작야,일식,영업,제주특별자치도 제주시 한림읍 월령리 330-1 ,"제주특별자치도 제주시 한림읍 월령3길 39-5, 지하1층",0,0.0,225,4.63,제주시,한림,33.3794742883157, 126.216393295025
조천끗집,카페,영업,제주특별자치도 제주시 조천읍 조천리 2769-2 ,"제주특별자치도 제주시 조천읍 조함해안로 59-2, 1층",13,4.1,86,4.49,제주시,조천,33.5424420309371, 126.63635831621
쟁반정식연화,한식,영업,제주특별자치도 제주시 한경면 저지리 1853-1 ,"제주특별자치도 제주시 한경면 중산간서로 3678, 1층",0,4.7,97,4.75,제주시,한경,33.332811583838, 126.256639248404
소북경,중식,영업,제주특별자치도 제주시 노형동 937-11 ,"제주특별자치도 제주시 원노형로 54, 3층 (노형동)",4,3.0,52,4.38,제주시,제주,33.483749527838, 126.48460872255
도련한우식육식당,고기,영업,제주특별자치도 제주시 도련일동 959-1 ,"제주특별자치도 제주시 삼봉로 211, 1층 (도련일동)",2,5.0,77,4.38,제주시,제주,33.5034970631936, 126.594367629651
제주밥상살레,한식,영업,제주특별자치도 제주시 한림읍 금능리 1446-5 ,"제주특별자치도 제주시 한림읍 금능4길 14-1, 1층",23,4.1,62,4.63,제주시,한림,33.3876098298699, 126.230349845015
오빠네해물라면,분식,영업,제주특별자치도 제주시 한림읍 옹포리 588-2 ,"제주특별자치도 제주시 한림읍 한림로 475, 지하1층",108,2.6,1242,4.53,제주시,한림,33.4020173470624, 126.251044859632
펍아지트,호프,영업,제주특별자치도 제주시 조천읍 함덕리 261-10 ,"제주특별자치도 제주시 조천읍 신북로 643, 1층",3,0.0,73,4.07,제주시,조천,33.5407438292878, 126.67837248114
인디언썸머,경양식,영업,제주특별자치도 제주시 애월읍 애월리 2127-10 ,"제주특별자치도 제주시 애월읍 애월로4길 9, 1층",18,4.6,307,4.81,제주시,애월,33.4634359587667, 126.315140156063
족발야시장노형,한식,영업,제주특별자치도 제주시 노형동 1280-1 ,"제주특별자치도 제주시 다랑곶1길 9, 1층 (노형동)",10,5.0,110,4.32,제주시,제주,33.4875792305396, 126.478233584827
런던다락,한식,영업,제주특별자치도 제주시 한림읍 협재리 2447-27 ,"제주특별자치도 제주시 한림읍 한림로 335, D동 1층",24,4.7,110,4.77,제주시,한림,33.3936391311965, 126.24028796472
우도로93,한식,영업,제주특별자치도 제주시 우도면 연평리 1541-3 ,"제주특별자치도 제주시 우도면 우도로 93, 1층",0,0.0,144,4.69,제주시,우도,33.5009092099951, 126.953830098734
모닥치기아라,분식,영업,제주특별자치도 제주시 아라일동 6106 ,"제주특별자치도 제주시 인다9길 8, 1층 (아라일동)",4,4.2,138,4.36,제주시,제주,33.4753403120127, 126.545967154417
족발야시장일도,고기,영업,제주특별자치도 제주시 일도이동 68-9 ,"제주특별자치도 제주시 고마로 145, 1층 (일도이동)",0,0.0,57,4.35,제주시,제주,33.5018725924142, 126.543357133774
대나무집,한식,영업,제주특별자치도 제주시 노형동 2519-22 ,"제주특별자치도 제주시 정존1길 2, 1층 (노형동)",29,2.7,144,4.34,제주시,제주,33.481575112463, 126.472787452065
역전할머니맥주연동,호프,영업,제주특별자치도 제주시 연동 274-57 ,"제주특별자치도 제주시 노연로 108, 1층 (연동)",7,2.0,283,4.31,제주시,제주,33.4856342345784, 126.491663888254
가장맛있는족발이도,한식,영업,제주특별자치도 제주시 아라이동 3012-11 ,"제주특별자치도 제주시 승천로 72, 1층 (아라이동)",9,3.0,65,4.41,제주시,제주,33.4923112396078, 126.542465456835
고향모밀촌,한식,영업,제주특별자치도 제주시 삼양이동 2177-9 ,"제주특별자치도 제주시 일주동로 358, 1층 (삼양이동)",8,5.0,108,4.47,제주시,제주,33.520930611742, 126.583197169
오오야마,호프,영업,제주특별자치도 제주시 이도이동 1181-10 ,"제주특별자치도 제주시 광양13길 6-1, 1층 (이도이동)",16,3.8,61,4.7,제주시,제주,33.4987406528395, 126.53136002988
해소랑,한식,영업,제주특별자치도 제주시 조천읍 함덕리 1015-3 ,"제주특별자치도 제주시 조천읍 신북로 491, 1층",11,4.4,65,4.33,제주시,조천,33.5430658716936, 126.662680144308
곱창이야기연동,한식,영업,제주특별자치도 제주시 연동 273-29 ,"제주특별자치도 제주시 신대로14길 43, 1층 (연동)",57,2.3,102,4.52,제주시,제주,33.4877010059276, 126.491808263601
외도장수보리밥집,한식,영업,제주특별자치도 제주시 외도일동 559-8 ,"제주특별자치도 제주시 우정로13길 12, 1층 (외도일동)",3,3.3,61,4.59,제주시,제주,33.4868443012282, 126.432161594375
근고기세상,한식,영업,"제주특별자치도 제주시 일도일동 1103 동문공설시장, 동문공영주차장 ","제주특별자치도 제주시 동문로4길 9, 동문공설시장, 동문공영주차장 1층 (일도일동)",19,3.0,210,4.3,제주시,제주,33.5122112232062, 126.528195205508
협재시흥소곱창구이,한식,영업,제주특별자치도 제주시 한림읍 협재리 2447-42 ,"제주특별자치도 제주시 한림읍 한림로 331, 1층",15,4.5,64,4.39,제주시,한림,33.3933632565402, 126.240068953791
진미돼지국밥,한식,영업,제주특별자치도 제주시 조천읍 함덕리 261-22 ,"제주특별자치도 제주시 조천읍 신북로 632, 1층",12,4.1,240,4.36,제주시,조천,33.540195466566, 126.677085323944
호식이두마리치킨삼화,호프,영업,제주특별자치도 제주시 삼양이동 2164-4 백양빌딩 ,"제주특별자치도 제주시 일주동로 340, 백양빌딩 1층 (삼양이동)",0,5.0,88,4.35,제주시,제주,33.5210152074015, 126.581333598184
청춘두루치기,한식,영업,제주특별자치도 제주시 노형동 2592-11 ,"제주특별자치도 제주시 정존1길 25, 1층 (노형동)",0,0.0,57,4.75,제주시,제주,33.4829006688107, 126.470955172903
그집,카페,영업,제주특별자치도 제주시 이도이동 1139-30 ,"제주특별자치도 제주시 광양13길 26, 1층 (이도이동)",2,0.0,80,4.42,제주시,제주,33.4996964340359, 126.53284103896
백일흑야,양식,영업,제주특별자치도 제주시 아라일동 362-80 ,"제주특별자치도 제주시 산천단동3길 26, 1층 (아라일동)",18,4.6,159,4.54,제주시,제주,33.4502222818717, 126.559099603867
고깃소리,고기,영업,제주특별자치도 제주시 삼양일동 1925-2 ,"제주특별자치도 제주시 서흘1길 56,  (삼양일동)",21,4.1,192,4.54,제주시,제주,33.5309179619434, 126.589805051457
신창흑돼지두루치기,한식,영업,제주특별자치도 제주시 한경면 신창리 266 ,"제주특별자치도 제주시 한경면 두신로 74-1, 1층",15,4.5,153,4.5,제주시,한경,33.3496654471021, 126.182973291191
안트레오젠,경양식,영업,제주특별자치도 제주시 애월읍 곽지리 1581-22 ,"제주특별자치도 제주시 애월읍 곽지1길 16, 1층",17,4.8,158,4.83,제주시,애월,33.4477734971335, 126.304573350403
돌코롬마켓,분식,영업,제주특별자치도 제주시 일도일동 1144-1 ,"제주특별자치도 제주시 동문로4길 14, 1층 (일도일동)",4,4.3,905,4.44,제주시,제주,33.512484028966, 126.527646961759
제주한우앤돈,한식,영업,제주특별자치도 제주시 오라삼동 2271-1 ,"제주특별자치도 제주시 오라로 50, 1층 (오라삼동)",4,5.0,63,4.4,제주시,제주,33.4961370486352, 126.508579841213
넝쿨하눌연동,한식,영업,제주특별자치도 제주시 연동 310-16 ,"제주특별자치도 제주시 신대로7길 17, 1층 (연동)",17,3.8,85,4.63,제주시,제주,33.4919770779409, 126.498492023188
일품순두부터미널,한식,영업,제주특별자치도 제주시 용담일동 2829 아리랑빌딩 ,"제주특별자치도 제주시 서광로 167, 아리랑빌딩 1층 (용담일동)",13,3.1,340,4.27,제주시,제주,33.500349182086, 126.514430981265
한일내장탕연북로,한식,영업,제주특별자치도 제주시 이도이동 1985-2 ,"제주특별자치도 제주시 남광로2길 86, 1층 (이도이동)",1,5.0,78,4.48,제주시,제주,33.4898841745868, 126.543328281879
미풍해장국봉개,한식,영업,제주특별자치도 제주시 봉개동 2581 ,"제주특별자치도 제주시 번영로 420, 1층 (봉개동)",5,4.5,72,4.33,제주시,제주,33.4933947882349, 126.587543911271
시장초밥,일식,영업,제주특별자치도 제주시 외도일동 441-16 ,"제주특별자치도 제주시 우령6길 3-17, 1층 (외도일동)",15,4.3,72,4.5,제주시,제주,33.4910399913672, 126.42995513503
아길라,한식,영업,제주특별자치도 제주시 한림읍 협재리 1392 ,"제주특별자치도 제주시 한림읍 옹포2길 12-10, 1층",17,3.4,110,4.35,제주시,한림,33.3993088808807, 126.24953692221
스트릿16,카페,영업,제주특별자치도 제주시 용담이동 481-25 ,"제주특별자치도 제주시 용두암길 16, 1층 (용담이동)",10,4.8,143,4.67,제주시,제주,33.5144994668481, 126.512273878185
주주키친,한식,영업,제주특별자치도 제주시 조천읍 함덕리 1048 ,"제주특별자치도 제주시 조천읍 함덕8길 2, 1층",20,4.7,144,4.45,제주시,조천,33.5429707868136, 126.661832835628
무한조개야,한식,영업,제주특별자치도 제주시 노형동 1278-7 ,"제주특별자치도 제주시 다랑곶2길 4, 1층 (노형동)",17,5.0,58,4.63,제주시,제주,33.4876756639653, 126.479253695495
타베니,한식,영업,제주특별자치도 제주시 애월읍 납읍리 2340-2 다동 ,제주특별자치도 제주시 애월읍 납읍리 2340-2 다동 ,21,4.6,158,4.49,제주시,애월,33.4341086987126, 126.328111027065
명품김치찌개,한식,영업,제주특별자치도 제주시 한림읍 한림리 885-16 ,"제주특별자치도 제주시 한림읍 한림중앙로 75, 1층",0,0.0,141,4.38,제주시,한림,33.4082802814998, 126.266797226578
명륜진사갈비삼화,고기,영업,제주특별자치도 제주시 화북일동 1015-1 ,"제주특별자치도 제주시 화삼로1길 18, 2층 (화북일동)",19,4.3,243,4.44,제주시,제주,33.5147856554107, 126.57571585273
평대스낵,분식,영업,제주특별자치도 제주시 구좌읍 평대리 1976-1 ,"제주특별자치도 제주시 구좌읍 대수길 7, 1층",109,2.9,599,4.28,제주시,구좌,33.5353496242334, 126.839469759964
